id_transaction;date;card;client;date_of_birth;passport;passport_valid_to;phone;operation_type;amount;operation_result;terminal_type;city;address
512191964;2024-05-26 20:56:54;66dde11a;8-28650;1950-06-08;820e48c7;бессрочно;d6855542;Снятие;1000.0;Отказ;ATM;Москва;Москва, пер. Короткий, д. 2/5 к. 284
242706573;2024-05-26 20:56:57;7f1cf539;6-39328;1998-10-22;f710fb53;2043-10-11;487e6edf;Пополнение;4700.0;Успешно;ATM;Москва;Москва, пр. Пушкина, д. 68 стр. 4
773811507;2024-05-26 20:56:58;142a5fbb;7-77739;1947-09-07;e4d2eeda;бессрочно;914397c6;Пополнение;300.0;Успешно;ATM;Нижний Новгород;Нижний Новгород, ул. 9 мая, д. 715 стр. 646
459352294;2024-05-26 20:57:13;acce169e;1-27696;2000-10-22;8d705eb2;2045-10-11;c356af87;Пополнение;600.0;Успешно;ATM;Москва;Москва, бул. 8-е Марта, д. 15 стр. 41
660517580;2024-05-26 20:57:21;01f41e41;1-98109;1968-05-19;a140e73b;бессрочно;22264fff;Оплата;209250.36;Успешно;POS;Москва;Москва, пр. Пионерский, д. 901 к. 4
526884229;2024-05-26 20:57:23;c332ebdf;1-27243;1991-12-23;a9658c2f;2036-12-11;9cbdd5c4;Пополнение;600.0;Успешно;ATM;Москва;Москва, ул. Краснофлотская, д. 2/8
811898999;2024-05-26 20:57:25;ed1952b7;9-32271;1976-11-10;c80f8ce2;бессрочно;48c2cc62;Пополнение;1000.0;Отказ;ATM;Москва;Москва, пер. Кленовый, д. 589
455573607;2024-05-26 20:57:41;bae037ad;4-39943;1964-04-13;982d3dd0;бессрочно;038081c5;Пополнение;13400.0;Успешно;ATM;Москва;Москва, ул. Бригадная, д. 59
469625866;2024-05-26 20:57:48;09899a5d;3-94906;1981-08-06;f9a4fd49;2026-07-26;552ab76d;Снятие;8500.0;Успешно;ATM;Москва;Москва, ш. Родниковое, д. 38
913217182;2024-05-26 20:57:52;f2cd8ad2;4-70979;1996-09-03;bb111e82;2041-08-23;55ae69be;Оплата;139.52;Успешно;POS;Москва;Москва, наб. О.Кошевого, д. 538
911914319;2024-05-26 20:57:54;ddafa124;5-68944;1993-12-13;c2959376;2038-12-02;828c8aac;Оплата;100651.5;Успешно;POS;Москва;Москва, пер. Енисейский, д. 4/6 к. 3/2
547038213;2024-05-26 20:58:04;cfb63cc0;8-13309;1965-07-27;7123ee74;бессрочно;1d3fc110;Снятие;1600.0;Успешно;ATM;Москва;Москва, бул. Снежный, д. 6/3
594886735;2024-05-26 20:58:08;c2e8efa6;5-48316;1959-10-12;5e7a867d;бессрочно;2849f9dd;Пополнение;100.0;Успешно;ATM;Екатеринбург;Екатеринбург, ул. Черемушки, д. 926 к. 9/7
442235407;2024-05-26 20:58:12;5d6c6c37;4-23705;2005-12-23;a2b43327;2025-12-18;dfe80c6e;Оплата;231.07;Успешно;WEB;Москва;Москва, пер. Шолохова, д. 92 стр. 9
610984701;2024-05-26 20:58:12;fe9e821a;8-19415;1971-01-21;2be031ff;бессрочно;dc1303b0;Оплата;1625.69;Успешно;POS;Нижний Новгород;Нижний Новгород, наб. Заводская, д. 9/5 к. 328
807839783;2024-05-26 20:58:24;6d45c45e;2-68321;1995-12-05;7b379736;2040-11-23;ab366434;Оплата;596.1;Отказ;WEB;Москва;Москва, бул. Кедровый, д. 8/6
188232066;2024-05-26 20:58:25;1f1859df;1-29911;2001-01-25;e93d40c9;2046-01-14;62968f78;Снятие;900.0;Успешно;ATM;Москва;Москва, алл. Космическая, д. 2 к. 445
409772063;2024-05-26 20:58:30;a824fbef;2-76351;1978-10-01;9c5dff62;бессрочно;ab82b698;Оплата;110689.5;Успешно;POS;Москва;Москва, алл. Буденного, д. 7/2
540107540;2024-05-26 20:58:49;ebc526c2;5-60705;1962-07-24;f5d4a7d1;бессрочно;331f1415;Снятие;300.0;Успешно;ATM;Москва;Москва, пер. Крылова, д. 29
120683734;2024-05-26 20:59:04;377458c9;7-74057;1993-10-07;abcef07e;2038-09-26;e193215c;Перевод;127.6;Успешно;WEB;Москва;Москва, ул. Кузнецова, д. 148
207485530;2024-05-26 20:59:12;f5fc6d08;5-49929;2000-01-30;88b7dc06;2045-01-18;671af760;Снятие;200.0;Успешно;ATM;Москва;Москва, пер. Ленинский, д. 52 к. 8
136942375;2024-05-26 20:59:24;4d4f8aaf;4-61573;1978-10-02;22b561d7;бессрочно;60d4b54a;Пополнение;2300.0;Успешно;ATM;Москва;Москва, наб. Народная, д. 95 стр. 79
921863547;2024-05-26 20:59:32;539bef9b;4-19430;1994-03-25;da19ed4d;2039-03-14;743bc619;Перевод;2666.3;Успешно;WEB;Екатеринбург;Екатеринбург, пер. Портовый, д. 265
582051881;2024-05-26 20:59:46;4a349bfa;6-17180;1968-08-16;c95f30ff;бессрочно;994f13c0;Оплата;2905.35;Отказ;POS;Москва;Москва, пр. Гаражный, д. 4
606605253;2024-05-26 20:59:57;e05806bd;6-38659;1956-08-07;e1ee3cc7;бессрочно;14adb358;Перевод;97197.79;Отказ;WEB;Москва;Москва, пер. Флотский, д. 5
590346211;2024-05-26 20:59:59;1fb89cb2;9-28070;2006-02-02;4a5de5a3;2026-01-28;a724544b;Перевод;32841.88;Успешно;WEB;Москва;Москва, ул. Советская, д. 7 стр. 683
832293379;2024-05-26 21:00:00;61dadfb7;5-38053;1965-03-29;87930b72;бессрочно;e6512fb7;Оплата;250914.48;Успешно;WEB;Москва;Москва, ул. Гафури, д. 6/1 к. 20
198766774;2024-05-26 21:00:07;deb14415;3-58231;1992-11-16;3ab68631;2037-11-05;320d8fe9;Пополнение;4300.0;Отказ;ATM;Казань;Казань, пр. 40 лет Октября, д. 6
463609890;2024-05-26 21:00:25;0c249341;8-72889;1991-04-20;a9c31751;2036-04-08;9e0c3d5f;Снятие;4500.0;Успешно;ATM;Санкт-Петербург;Санкт-Петербург, алл. Авиационная, д. 7/2 стр. 32
915231948;2024-05-26 21:00:29;65be7f18;4-51561;1971-04-15;de859f07;бессрочно;ebb907ce;Снятие;3100.0;Отказ;ATM;Москва;Москва, ш. Никитина, д. 24
659127323;2024-05-26 21:00:44;66b810fd;6-93229;1986-12-29;61e4ad2f;2031-12-18;284ab03b;Пополнение;1100.0;Отказ;ATM;Москва;Москва, ул. Крымская, д. 21
815016288;2024-05-26 21:00:50;0546fc8b;8-66909;2005-12-30;24604bec;2025-12-25;fcb92eef;Снятие;1100.0;Успешно;ATM;Москва;Москва, ш. Пригородное, д. 3/8 к. 856
172533193;2024-05-26 21:00:51;bf94e880;6-68032;1984-04-03;cb5c8971;2029-03-23;21e583d5;Оплата;87093.14;Успешно;POS;Москва;Москва, ш. Просвещения, д. 37 к. 3
288913069;2024-05-26 21:01:14;727ebbe0;4-69094;2004-04-03;6d3b7165;2049-03-23;f50599d4;Пополнение;9500.0;Отказ;ATM;Москва;Москва, ш. Казачье, д. 5/2 стр. 8
969473887;2024-05-26 21:01:21;dbe56c96;9-32004;1961-03-17;011b237a;бессрочно;9c88f940;Снятие;700.0;Успешно;ATM;Москва;Москва, ш. Красина, д. 3 к. 931
758753731;2024-05-26 21:01:27;0f12fc64;8-81534;1960-09-09;71028ff0;бессрочно;526b050b;Пополнение;42000.0;Успешно;ATM;Москва;Москва, ш. Попова, д. 954
273867160;2024-05-26 21:01:30;63a2060f;2-68239;1961-07-21;5c3b2ceb;бессрочно;d7feb08e;Снятие;42600.0;Отказ;ATM;Москва;Москва, ш. Речное, д. 2 к. 33
157388028;2024-05-26 21:01:33;08e0d60f;4-89173;1944-08-28;3eb6957f;бессрочно;f0f5c864;Снятие;300.0;Отказ;ATM;Москва;Москва, пр. Макарова, д. 849 к. 47
315081128;2024-05-26 21:01:34;5d9554f5;7-95141;1991-09-14;727fb9ec;2036-09-02;a8ad4e44;Оплата;1038.8;Успешно;POS;Москва;Москва, алл. Западная, д. 7 стр. 1/6
324397198;2024-05-26 21:01:34;c2e8efa6;5-48316;1959-10-12;5e7a867d;бессрочно;2849f9dd;Пополнение;500.0;Успешно;ATM;Екатеринбург;Екатеринбург, ул. Черемушки, д. 926 к. 9/7
700185185;2024-05-26 21:01:41;685a0a31;3-77746;2000-12-16;fbfce032;2045-12-05;3fd72300;Снятие;4400.0;Успешно;ATM;Москва;Москва, ул. Иванова, д. 3 к. 1
723997988;2024-05-26 21:01:44;e1df423c;5-49246;1962-09-26;3cd3640e;бессрочно;a518da57;Пополнение;3200.0;Успешно;ATM;Москва;Москва, ш. Пожарского, д. 6/2
553504970;2024-05-26 21:01:46;8099987a;3-11472;1996-02-07;21c0782f;2041-01-26;f15a5ac8;Пополнение;600.0;Успешно;ATM;Тула;Тула, наб. Заозерная, д. 3/5
758158310;2024-05-26 21:01:50;c95b17c7;6-74941;2002-02-23;0e5cff1c;2047-02-12;0eca54e9;Пополнение;5200.0;Успешно;ATM;Москва;Москва, ш. Монтажников, д. 5/6
202577423;2024-05-26 21:02:03;943c42c7;6-41731;1977-01-14;85a3989c;бессрочно;83789908;Оплата;277183.39;Успешно;POS;Москва;Москва, ул. Автомобилистов, д. 6 стр. 75
896566037;2024-05-26 21:02:14;4c44a4fa;5-12429;1973-05-08;f944c645;бессрочно;94ffa5aa;Пополнение;700.0;Отказ;ATM;Москва;Москва, бул. Загородный, д. 3/8 к. 6
571283361;2024-05-26 21:02:31;0910e70e;1-75231;1959-02-09;0ff3167c;бессрочно;34382c3d;Перевод;71381.18;Отказ;WEB;Москва;Москва, ш. Ленина, д. 723 стр. 8/9
296701256;2024-05-26 21:02:31;63a2060f;2-68239;1961-07-21;5c3b2ceb;бессрочно;d7feb08e;Снятие;39200.0;Отказ;ATM;Москва;Москва, ш. Речное, д. 2 к. 33
972547152;2024-05-26 21:02:38;b92c2475;8-19322;1995-06-06;ee0a156d;2040-05-25;530367b9;Оплата;50752.53;Успешно;POS;Воронеж;Воронеж, пр. Орджоникидзе, д. 279 стр. 205
230925460;2024-05-26 21:02:54;859615ff;4-54048;2006-02-23;ae5fc875;2026-02-18;ff8a0ccc;Снятие;4100.0;Отказ;ATM;Нижний Новгород;Нижний Новгород, алл. Партизанская, д. 711
899663406;2024-05-26 21:02:57;8e7257bb;7-56129;1979-08-25;2839b736;2024-08-13;90565826;Перевод;127412.58;Отказ;WEB;Москва;Москва, пр. Монтажников, д. 67
163777247;2024-05-26 21:02:58;b10a1b18;6-92345;1951-06-12;3c72aa40;бессрочно;fc0f03cc;Оплата;1414.82;Успешно;WEB;Санкт-Петербург;Санкт-Петербург, бул. Светлый, д. 87
214977355;2024-05-26 21:03:00;c83c3981;7-82230;1945-05-24;8779d007;бессрочно;2b235f77;Пополнение;700.0;Успешно;ATM;Москва;Москва, пер. Флотский, д. 8 к. 93
468409763;2024-05-26 21:03:09;f2e0407a;7-69551;1955-05-12;1cb2d007;бессрочно;5a34d8ab;Оплата;96101.72;Успешно;WEB;Москва;Москва, ул. Надежды, д. 113
573803869;2024-05-26 21:03:11;d70d3ba8;6-89813;1996-05-11;be637228;2041-04-30;ac64acee;Оплата;5125.72;Успешно;POS;Москва;Москва, бул. Гафури, д. 9 стр. 492
366655096;2024-05-26 21:03:13;4a349bfa;6-17180;1968-08-16;c95f30ff;бессрочно;994f13c0;Оплата;1721.5;Отказ;POS;Москва;Москва, пр. Гаражный, д. 4
845429038;2024-05-26 21:03:26;f5fc6d08;5-49929;2000-01-30;88b7dc06;2045-01-18;671af760;Снятие;900.0;Успешно;ATM;Москва;Москва, пер. Ленинский, д. 52 к. 8
166833144;2024-05-26 21:03:35;07092b46;3-42575;1983-03-14;6ef34d0d;2028-03-02;bf209437;Оплата;2501.49;Успешно;POS;Москва;Москва, бул. Кавказский, д. 62 стр. 53
302055913;2024-05-26 21:03:46;4e6255e6;4-92682;1994-07-17;9a7af397;2039-07-06;e44ec8cd;Снятие;5100.0;Отказ;ATM;Тула;Тула, алл. Черемушки, д. 5/4 к. 99
811424649;2024-05-26 21:04:15;def9afaa;3-31753;1992-04-04;4c75a8b3;2037-03-24;7e2a010f;Пополнение;6600.0;Отказ;ATM;Нижний Новгород;Нижний Новгород, алл. Коммунаров, д. 4
818469917;2024-05-26 21:04:26;dbe56c96;9-32004;1961-03-17;011b237a;бессрочно;9c88f940;Снятие;800.0;Отказ;ATM;Москва;Москва, ш. Красина, д. 3 к. 931
238623733;2024-05-26 21:04:33;cd95a3a0;1-35084;1975-01-08;52b83b3f;бессрочно;e57d7950;Оплата;116846.69;Успешно;WEB;Москва;Москва, алл. 50 лет Октября, д. 8 к. 944
321623978;2024-05-26 21:04:34;af3c1d31;3-70957;1967-08-01;6dac3c14;бессрочно;bc670507;Оплата;84500.75;Успешно;POS;Москва;Москва, ул. Ленина, д. 14
952648234;2024-05-26 21:04:39;af63d9f8;4-16568;2003-05-08;4ea60062;2048-04-26;7b2bfec0;Оплата;3062.18;Успешно;POS;Кострома;Кострома, ш. Ушакова, д. 260 стр. 7
255427964;2024-05-26 21:04:43;7b06c4fb;9-27808;1973-09-10;368a3a3c;бессрочно;83c2fc69;Пополнение;4000.0;Отказ;ATM;Москва;Москва, бул. Крупской, д. 8 стр. 62
406026958;2024-05-26 21:04:56;f2e0407a;7-69551;1955-05-12;1cb2d007;бессрочно;5a34d8ab;Перевод;71147.14;Успешно;WEB;Москва;Москва, ул. Надежды, д. 113
734981582;2024-05-26 21:05:15;7f130d1e;1-28657;1968-11-19;e8e98132;бессрочно;66c62950;Пополнение;21500.0;Успешно;ATM;Москва;Москва, пер. Весенний, д. 2/7 к. 753
701706431;2024-05-26 21:05:20;09899a5d;3-94906;1981-08-06;f9a4fd49;2026-07-26;552ab76d;Снятие;6500.0;Отказ;ATM;Москва;Москва, ш. Родниковое, д. 38
231917044;2024-05-26 21:05:47;cd95a3a0;1-35084;1975-01-08;52b83b3f;бессрочно;e57d7950;Оплата;244008.97;Успешно;WEB;Москва;Москва, алл. 50 лет Октября, д. 8 к. 944
755685772;2024-05-26 21:06:02;74edc18c;8-44880;1996-10-06;340785a3;2041-09-25;9a13dd4e;Снятие;47300.0;Отказ;ATM;Тула;Тула, пер. Коммунаров, д. 1/3 стр. 3/6
158085537;2024-05-26 21:06:04;af63d9f8;4-16568;2003-05-08;4ea60062;2048-04-26;7b2bfec0;Оплата;4950.79;Успешно;POS;Кострома;Кострома, ш. Ушакова, д. 260 стр. 7
666804528;2024-05-26 21:06:07;6d45c45e;2-68321;1995-12-05;7b379736;2040-11-23;ab366434;Оплата;519.53;Успешно;WEB;Москва;Москва, бул. Кедровый, д. 8/6
170937887;2024-05-26 21:06:09;377458c9;7-74057;1993-10-07;abcef07e;2038-09-26;e193215c;Перевод;920.8;Успешно;WEB;Москва;Москва, ул. Кузнецова, д. 148
590086100;2024-05-26 21:06:09;5d9554f5;7-95141;1991-09-14;727fb9ec;2036-09-02;a8ad4e44;Оплата;1670.87;Успешно;POS;Москва;Москва, алл. Западная, д. 7 стр. 1/6
504909031;2024-05-26 21:06:10;3307cdba;6-48626;1953-09-01;687abce5;бессрочно;110c163f;Оплата;9841.01;Успешно;WEB;Москва;Москва, наб. Строительная, д. 941 стр. 788
435968845;2024-05-26 21:06:10;08e0d60f;4-89173;1944-08-28;3eb6957f;бессрочно;f0f5c864;Снятие;900.0;Отказ;ATM;Москва;Москва, пр. Макарова, д. 849 к. 47
202412055;2024-05-26 21:06:15;b1e6b9c9;4-92113;1965-07-21;23dcbf75;бессрочно;6530625a;Пополнение;2800.0;Успешно;ATM;Москва;Москва, ш. Новое, д. 62 стр. 376
421516115;2024-05-26 21:06:19;d9cf9155;7-16280;1988-03-24;46b15993;2033-03-13;4e46ce3b;Перевод;28733.55;Отказ;WEB;Москва;Москва, наб. Хвойная, д. 10
143811159;2024-05-26 21:06:32;cfb63cc0;8-13309;1965-07-27;7123ee74;бессрочно;1d3fc110;Снятие;2400.0;Успешно;ATM;Москва;Москва, бул. Снежный, д. 6/3
614664644;2024-05-26 21:06:33;7f1cf539;6-39328;1998-10-22;f710fb53;2043-10-11;487e6edf;Пополнение;3400.0;Успешно;ATM;Москва;Москва, пр. Пушкина, д. 68 стр. 4
694521333;2024-05-26 21:06:41;5d6c6c37;4-23705;2005-12-23;a2b43327;2025-12-18;dfe80c6e;Оплата;708.14;Успешно;WEB;Москва;Москва, пер. Шолохова, д. 92 стр. 9
662976444;2024-05-26 21:06:42;1f1859df;1-29911;2001-01-25;e93d40c9;2046-01-14;62968f78;Снятие;700.0;Успешно;ATM;Москва;Москва, алл. Космическая, д. 2 к. 445
603254747;2024-05-26 21:06:49;8099987a;3-11472;1996-02-07;21c0782f;2041-01-26;f15a5ac8;Пополнение;700.0;Успешно;ATM;Тула;Тула, наб. Заозерная, д. 3/5
706519016;2024-05-26 21:07:00;8d2586ed;2-78674;1978-01-06;455d163c;бессрочно;e6e7e9cf;Оплата;376.78;Успешно;POS;Москва;Москва, бул. Кутузова, д. 4/6 к. 5/9
597327319;2024-05-26 21:07:10;e1df423c;5-49246;1962-09-26;3cd3640e;бессрочно;a518da57;Пополнение;3000.0;Отказ;ATM;Москва;Москва, ш. Пожарского, д. 6/2
886092191;2024-05-26 21:07:23;bf94e880;6-68032;1984-04-03;cb5c8971;2029-03-23;21e583d5;Оплата;79306.87;Успешно;POS;Москва;Москва, ш. Просвещения, д. 37 к. 3
924433133;2024-05-26 21:07:25;b1e6b9c9;4-92113;1965-07-21;23dcbf75;бессрочно;6530625a;Пополнение;2700.0;Успешно;ATM;Москва;Москва, ш. Новое, д. 62 стр. 376
525294413;2024-05-26 21:07:47;ebc526c2;5-60705;1962-07-24;f5d4a7d1;бессрочно;331f1415;Снятие;900.0;Отказ;ATM;Москва;Москва, пер. Крылова, д. 29
962602057;2024-05-26 21:08:00;deb14415;3-58231;1992-11-16;3ab68631;2037-11-05;320d8fe9;Пополнение;4300.0;Успешно;ATM;Казань;Казань, пр. 40 лет Октября, д. 6
274125963;2024-05-26 21:08:01;7f130d1e;1-28657;1968-11-19;e8e98132;бессрочно;66c62950;Пополнение;19800.0;Успешно;ATM;Москва;Москва, пер. Весенний, д. 2/7 к. 753
947988226;2024-05-26 21:08:04;4d4f8aaf;4-61573;1978-10-02;22b561d7;бессрочно;60d4b54a;Пополнение;2100.0;Отказ;ATM;Москва;Москва, наб. Народная, д. 95 стр. 79
514946706;2024-05-26 21:08:05;a3745db2;9-12290;1957-02-16;108ed0cb;бессрочно;5fde80a1;Оплата;25943.95;Успешно;POS;Москва;Москва, наб. Высоцкого, д. 957 к. 99
515691155;2024-05-26 21:08:09;0910e70e;1-75231;1959-02-09;0ff3167c;бессрочно;34382c3d;Оплата;97615.54;Успешно;WEB;Москва;Москва, ш. Ленина, д. 723 стр. 8/9
679647010;2024-05-26 21:08:26;66b810fd;6-93229;1986-12-29;61e4ad2f;2031-12-18;284ab03b;Пополнение;1700.0;Отказ;ATM;Москва;Москва, ул. Крымская, д. 21
517831430;2024-05-26 21:08:28;727ebbe0;4-69094;2004-04-03;6d3b7165;2049-03-23;f50599d4;Пополнение;9900.0;Отказ;ATM;Москва;Москва, ш. Казачье, д. 5/2 стр. 8
445401333;2024-05-26 21:08:30;eaa8547b;1-89081;1985-09-18;c1b0758b;2030-09-07;3f664699;Оплата;690.07;Отказ;POS;Москва;Москва, ул. Жданова, д. 684 стр. 70
605755953;2024-05-26 21:08:31;847fedd2;1-16268;1965-08-07;dedd0d10;бессрочно;332365c4;Оплата;4280.24;Успешно;POS;Екатеринбург;Екатеринбург, алл. Фурманова, д. 3/9
693979706;2024-05-26 21:08:37;fd176065;3-60663;1991-08-26;f60c28e1;2036-08-14;58941844;Пополнение;6600.0;Отказ;ATM;Москва;Москва, ул. Болотная, д. 683 стр. 21
932962150;2024-05-26 21:08:38;eedf7f2f;9-89495;1952-10-19;653fdc82;бессрочно;2d22be58;Оплата;4204.13;Успешно;POS;Москва;Москва, бул. Геологический, д. 59 к. 10
532253393;2024-05-26 21:08:40;8f31440e;7-47931;1960-11-26;7868b3b9;бессрочно;0e096d13;Снятие;500.0;Успешно;ATM;Москва;Москва, алл. Кленовая, д. 559 к. 73
995386084;2024-05-26 21:08:53;e05806bd;6-38659;1956-08-07;e1ee3cc7;бессрочно;14adb358;Перевод;86814.45;Успешно;WEB;Москва;Москва, пер. Флотский, д. 5
566038068;2024-05-26 21:08:57;af3c1d31;3-70957;1967-08-01;6dac3c14;бессрочно;bc670507;Оплата;67222.75;Успешно;POS;Москва;Москва, ул. Ленина, д. 14
193978724;2024-05-26 21:08:59;7b06c4fb;9-27808;1973-09-10;368a3a3c;бессрочно;83c2fc69;Пополнение;4100.0;Успешно;ATM;Москва;Москва, бул. Крупской, д. 8 стр. 62
627411689;2024-05-26 21:09:01;b88fed58;1-73324;1972-11-10;4f94b11d;бессрочно;668dc5e0;Снятие;3300.0;Успешно;ATM;Москва;Москва, пер. Набережный, д. 465
573724361;2024-05-26 21:09:09;377458c9;7-74057;1993-10-07;abcef07e;2038-09-26;e193215c;Оплата;521.82;Успешно;WEB;Москва;Москва, ул. Кузнецова, д. 148
316653024;2024-05-26 21:09:13;534f303f;6-24352;1977-08-27;5e32a1ed;бессрочно;9bbd04c7;Пополнение;3400.0;Успешно;ATM;Москва;Москва, бул. Бульварный, д. 9/4 стр. 639
145138419;2024-05-26 21:09:18;e1df423c;5-49246;1962-09-26;3cd3640e;бессрочно;a518da57;Пополнение;3600.0;Отказ;ATM;Москва;Москва, ш. Пожарского, д. 6/2
777172053;2024-05-26 21:09:21;d1c31bb2;9-81034;1958-02-12;4c1af3e0;бессрочно;073c28c5;Пополнение;200.0;Успешно;ATM;Кострома;Кострома, наб. Рязанская, д. 535
987743503;2024-05-26 21:09:21;685a0a31;3-77746;2000-12-16;fbfce032;2045-12-05;3fd72300;Снятие;4500.0;Отказ;ATM;Москва;Москва, ул. Иванова, д. 3 к. 1
297423372;2024-05-26 21:09:41;b10a1b18;6-92345;1951-06-12;3c72aa40;бессрочно;fc0f03cc;Оплата;2331.81;Успешно;WEB;Санкт-Петербург;Санкт-Петербург, бул. Светлый, д. 87
860689143;2024-05-26 21:09:50;4c44a4fa;5-12429;1973-05-08;f944c645;бессрочно;94ffa5aa;Пополнение;700.0;Успешно;ATM;Москва;Москва, бул. Загородный, д. 3/8 к. 6
609958894;2024-05-26 21:10:06;8d2586ed;2-78674;1978-01-06;455d163c;бессрочно;e6e7e9cf;Оплата;138.12;Успешно;POS;Москва;Москва, бул. Кутузова, д. 4/6 к. 5/9
933264222;2024-05-26 21:10:20;b1e5caed;8-83478;1981-05-12;d04d1c6d;2026-05-01;676db3f4;Пополнение;34800.0;Успешно;ATM;Москва;Москва, алл. Леваневского, д. 9
360828398;2024-05-26 21:10:30;b2148c93;8-22197;1951-07-25;847f755a;бессрочно;4eebbc88;Снятие;2100.0;Успешно;ATM;Москва;Москва, наб. Озерная, д. 22
632119498;2024-05-26 21:10:32;c8fcdd84;2-26117;1955-08-18;06262f32;бессрочно;b9fdb5fd;Перевод;8633.7;Успешно;WEB;Москва;Москва, алл. 1 Мая, д. 76 стр. 829
722187472;2024-05-26 21:10:50;8e8b0bee;2-67574;1978-05-19;6947650;бессрочно;8847eb40;Оплата;53570.21;Успешно;POS;Москва;Москва, алл. Коммунальная, д. 76 стр. 32
936542179;2024-05-26 21:10:51;d5ec57a8;6-85017;1991-07-27;56da6de6;2036-07-15;e54124ba;Снятие;3700.0;Успешно;ATM;Москва;Москва, бул. Партизанский, д. 108 стр. 8/7
356831015;2024-05-26 21:10:59;bf94e880;6-68032;1984-04-03;cb5c8971;2029-03-23;21e583d5;Оплата;84753.28;Отказ;POS;Москва;Москва, ш. Просвещения, д. 37 к. 3
518778278;2024-05-26 21:11:01;92337c9a;9-69598;1980-03-31;8aa9bd25;2025-03-20;d4f8f4c9;Оплата;83767.27;Успешно;POS;Москва;Москва, наб. Макаренко, д. 22 к. 38
138421341;2024-05-26 21:11:08;74edc18c;8-44880;1996-10-06;340785a3;2041-09-25;9a13dd4e;Снятие;44100.0;Отказ;ATM;Тула;Тула, пер. Коммунаров, д. 1/3 стр. 3/6
289544525;2024-05-26 21:11:09;0d8c06c0;3-58815;2002-09-11;578984d5;2047-08-31;4540dfd9;Снятие;2300.0;Успешно;ATM;Тула;Тула, ул. Хвойная, д. 6 к. 35
290608077;2024-05-26 21:11:10;48644527;3-60976;1965-10-11;8e23d3e3;бессрочно;83363f5d;Пополнение;2300.0;Успешно;ATM;Москва;Москва, пр. Урожайный, д. 494
312285065;2024-05-26 21:11:12;e1df423c;5-49246;1962-09-26;3cd3640e;бессрочно;a518da57;Пополнение;3900.0;Успешно;ATM;Москва;Москва, ш. Пожарского, д. 6/2
809814632;2024-05-26 21:11:17;d1c31bb2;9-81034;1958-02-12;4c1af3e0;бессрочно;073c28c5;Пополнение;800.0;Успешно;ATM;Кострома;Кострома, наб. Рязанская, д. 535
678468449;2024-05-26 21:11:18;f2544328;1-46384;1963-12-14;b6536a8e;бессрочно;bfa326df;Снятие;2300.0;Отказ;ATM;Москва;Москва, алл. Чайкиной, д. 4/6 стр. 88
952675314;2024-05-26 21:11:19;48fe1d06;5-98232;2006-03-18;fa25b5cf;2026-03-13;e1ec3028;Снятие;900.0;Успешно;ATM;Москва;Москва, ш. Володарского, д. 9 стр. 740
822971320;2024-05-26 21:11:28;8d2586ed;2-78674;1978-01-06;455d163c;бессрочно;e6e7e9cf;Оплата;253.33;Отказ;POS;Москва;Москва, бул. Кутузова, д. 4/6 к. 5/9
523315495;2024-05-26 21:11:35;9fee5489;7-60111;1983-10-29;df60ba38;2028-10-17;95725c98;Пополнение;18900.0;Успешно;ATM;Москва;Москва, наб. Подлесная, д. 2/8 к. 3/3
435292828;2024-05-26 21:11:49;4d4f8aaf;4-61573;1978-10-02;22b561d7;бессрочно;60d4b54a;Пополнение;1800.0;Отказ;ATM;Москва;Москва, наб. Народная, д. 95 стр. 79
410521613;2024-05-26 21:11:52;df425b24;4-34657;1966-03-28;512ff4ff;бессрочно;00d9b5d4;Оплата;67707.54;Успешно;WEB;Москва;Москва, пр. Приморский, д. 12 к. 63
913428361;2024-05-26 21:11:54;cd95a3a0;1-35084;1975-01-08;52b83b3f;бессрочно;e57d7950;Перевод;150532.54;Отказ;WEB;Москва;Москва, алл. 50 лет Октября, д. 8 к. 944
179618579;2024-05-26 21:11:58;b88fed58;1-73324;1972-11-10;4f94b11d;бессрочно;668dc5e0;Снятие;4800.0;Успешно;ATM;Москва;Москва, пер. Набережный, д. 465
771657714;2024-05-26 21:12:08;07092b46;3-42575;1983-03-14;6ef34d0d;2028-03-02;bf209437;Оплата;2197.54;Успешно;POS;Москва;Москва, бул. Кавказский, д. 62 стр. 53
824183533;2024-05-26 21:12:27;d8eba09f;5-88269;1991-03-18;3b693469;2036-03-06;cd4ebba6;Снятие;900.0;Отказ;ATM;Москва;Москва, бул. Островского, д. 2 стр. 928
596744460;2024-05-26 21:12:35;d1c31bb2;9-81034;1958-02-12;4c1af3e0;бессрочно;073c28c5;Пополнение;900.0;Успешно;ATM;Кострома;Кострома, наб. Рязанская, д. 535
945018428;2024-05-26 21:12:36;2d3c83a4;6-71337;1995-03-20;c82f8ebb;2040-03-08;017bb3f1;Пополнение;200.0;Успешно;ATM;Екатеринбург;Екатеринбург, наб. Щетинкина, д. 3 стр. 3/7
802913962;2024-05-26 21:12:36;b7f92f18;4-61480;1954-07-31;9a72d978;бессрочно;e41d218a;Пополнение;600.0;Успешно;ATM;Москва;Москва, пр. Республиканский, д. 7
191099629;2024-05-26 21:12:37;7ab99984;3-52564;1963-07-20;b3aa85c9;бессрочно;90d28311;Снятие;45700.0;Успешно;ATM;Москва;Москва, алл. Гончарова, д. 2/6
